fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9710608045309037,0.9710119369119496,0.9710559089586296,1.465735036438381e-05,6.175041198730469e-05,20,torneo,20,10,1058091151,111111000100010011000010001111,2
0.8760051130987884,0.0001773888555058759,0.32472363028415485,0.3202086847875177,8.273124694824219e-05,1,torneo,20,10,1004970215,111011111001101010000011100111,3
0.9354787185684271,0.05549743928330328,0.6106295210203705,0.28886750353629576,6.866455078125e-05,2,torneo,20,10,1038524690,111101111001101010000100010010,3
0.935489160399681,0.8255680217216449,0.8883554800044056,0.03338477213537604,6.723403930664062e-05,3,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.8759581671788345,0.9235886742898577,0.023800975647347587,6.318092346191406e-05,4,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.935489160399681,0.935489160399681,0.0,6.413459777832031e-05,5,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.935489160399681,0.935489160399681,0.0,6.389617919921875e-05,6,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.935489160399681,0.935489160399681,0.0,6.29425048828125e-05,7,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.935489160399681,0.935489160399681,0.0,6.794929504394531e-05,8,torneo,20,10,1038530486,111101111001101011011110110110,3
0.935489160399681,0.7375503772204982,0.9156952820817628,0.059381634953754835,7.081031799316406e-05,9,torneo,20,10,1038530486,111101111001101011011110110110,3
0.9530447116893418,0.9342070455236064,0.9371165040410396,0.005323144994912867,6.628036499023438e-05,10,torneo,20,10,1048229814,111110011110101011011110110110,3
0.950679540540983,0.935489160399681,0.9372444819190848,0.004533421466827017,6.29425048828125e-05,11,torneo,20,10,1046928310,111110011001101101101110110110,3
